user_id,item_id,cart_value,num_items_in_cart,hour_of_day,avg_order_value,beverage_preference_score,dessert_preference_score,order_frequency_30d,item_price,item_margin,item_category,item_popularity_score,item_is_beverage,item_is_dessert,purchase_prob,purchased
250,64,120,5,0,777,0.8736771141863388,0.062273105881885615,1,332,143,dessert,0.051293848981215584,0,1,0.0629407015608088,0
487,16,1096,4,20,761,0.10456784033440025,0.03672136250082114,2,168,11,beverage,0.016592480632597884,1,0,0.15068884822683967,0
381,89,367,2,5,266,0.5821704601762733,0.9071950307058299,19,343,67,main,0.2972872042813265,0,0,0.08795744085626529,1
408,85,200,4,22,243,0.6545112142811352,0.872753839566128,7,198,59,beverage,0.6415044812562517,1,0,0.42565426053559086,0
270,81,760,3,15,541,0.786345014415552,0.027167421225559818,17,295,70,dessert,0.034672704226066386,0,1,0.06758476721288122,0
933,37,752,4,9,649,0.011031264428647214,0.14080294889267608,18,287,120,beverage,0.3064328227033716,1,0,0.12109594386926847,0
406,91,132,4,10,218,0.0823810456158427,0.8293946648588469,13,192,121,beverage,0.41130397206623126,1,0,0.21097510809799908,0
691,84,335,2,15,596,0.47918187762973097,0.7645277946547177,3,207,116,side,0.19343534295648257,0,0,0.13518706859129653,0
193,62,297,4,8,279,0.7322248864095612,0.2495461998495061,19,54,14,dessert,0.2111259425580374,0,1,0.29008904846645933,0
440,96,606,5,11,726,0.7965372909761763,0.0938572848233562,4,119,37,dessert,0.8243504472493495,0,1,0.3335272748968768,0
312,93,846,1,19,330,0.8621276172654506,0.9671266152591704,13,351,49,main,0.6723838432917036,0,0,0.15897676865834076,0
78,41,431,2,16,202,0.09944139275934516,0.7264617151130048,9,353,31,main,0.9738004133571495,0,0,0.21826008267142993,0
179,7,585,3,19,536,0.8191023176741997,0.7295082286523967,15,153,14,dessert,0.4171934185645765,0,1,0.42579115230863435,1
674,29,219,5,10,203,0.3245858299002703,0.4626756050653935,18,337,40,dessert,0.050622472269074126,0,1,0.18042717597343289,0
713,63,257,3,22,192,0.10142082844921652,0.35871552541701346,2,244,29,dessert,0.7524683375864943,0,1,0.3361083251424029,1
13,8,1160,2,0,522,0.3981686935909433,0.774633780637788,11,388,131,main,0.1602256009765063,0,0,0.03804512019530126,0
858,96,949,2,5,289,0.11636639788547609,0.7385974581323307,8,119,37,dessert,0.8243504472493495,0,1,0.5269493268895691,1
245,56,243,4,9,280,0.35071181545171015,0.6690223373291083,5,122,69,main,0.9303984201693255,0,0,0.3250796840338651,0
13,58,740,2,7,522,0.3981686935909433,0.774633780637788,11,59,67,side,0.45005863942622526,0,0,0.26051172788524507,1
98,92,792,3,21,438,0.2594234334312925,0.3269316163380791,2,299,77,dessert,0.24053158518014872,0,1,0.19668580193745344,0
32,94,1151,2,13,625,0.17803596686975143,0.4394049896944522,3,74,141,side,0.8260646845482855,0,0,0.32821293690965714,0
435,66,1048,1,22,529,0.6262203216314154,0.5214456890435895,12,320,141,dessert,0.44210703467972,0,1,0.28485511364902083,0
256,74,853,4,18,403,0.23877714576830233,0.2013637821359744,18,389,28,main,0.15389990469377368,0,0,0.03627998093875473,0
33,4,974,2,23,339,0.9610703174694551,0.6129395824945255,3,198,147,dessert,0.22267607912308496,0,1,0.32941709057297464,0
18,94,150,1,20,641,0.7375012481097484,0.7987141916545746,16,74,141,side,0.8260646845482855,0,0,0.32821293690965714,0
663,83,208,3,6,183,0.404140321651033,0.7221432354559059,5,115,80,main,0.6971636921379805,0,0,0.28193273842759614,0
259,3,233,3,6,659,0.28723899165408173,0.33021506487149754,8,354,49,dessert,0.6227534032398411,0,1,0.24661520010941748,1
675,7,179,1,5,385,0.3664615348713979,0.9809873781626851,2,153,14,dessert,0.4171934185645765,0,1,0.5012348971617209,1
588,41,1106,1,18,551,0.61714498660403,0.6458223862864843,9,353,31,main,0.9738004133571495,0,0,0.21826008267142993,0
825,34,437,2,10,499,0.23464208185545354,0.6663854135782065,8,132,31,main,0.5832523923125568,0,0,0.2506504784625113,0
415,12,531,4,0,700,0.6385259476640855,0.46876796546450583,6,196,111,side,0.8979646468477885,0,0,0.2815929293695577,0
136,4,987,4,5,309,0.13688563006880727,0.44019899795549056,10,198,147,dessert,0.22267607912308496,0,1,0.27759491521126417,0
358,39,201,5,12,491,0.00638587171683358,0.676177562075434,2,333,74,side,0.5883522209831533,0,0,0.15117044419663067,0
719,18,430,1,17,509,0.5391612766752545,0.9978208556819782,14,293,60,main,0.6024494419665878,0,0,0.17398988839331755,0
753,81,475,3,1,175,0.2748060355481361,0.07290183536790351,14,295,70,dessert,0.034672704226066386,0,1,0.08130509145558432,0
578,96,330,5,16,705,0.9698210450785447,0.7055858626438246,19,119,37,dessert,0.8243504472493495,0,1,0.5170458482430174,0
115,3,863,1,16,792,0.022469308320117398,0.09299063982313216,6,354,49,dessert,0.6227534032398411,0,1,0.17544787259490785,0
403,58,523,1,1,235,0.7948095487499294,0.962810357074026,18,59,67,side,0.45005863942622526,0,0,0.26051172788524507,1
201,17,1148,5,0,550,0.987668007996647,0.06265320345535452,16,342,113,main,0.6617186826439566,0,0,0.16134373652879133,0
375,23,668,4,11,255,0.9372284872364511,0.9383048184484827,3,348,99,beverage,0.9746905960485515,1,0,0.5021066653806456,0
249,92,515,1,11,269,0.6275054632183701,0.5454318694069055,4,299,77,dessert,0.24053158518014872,0,1,0.2622358778581014,0
445,30,401,5,21,434,0.4303058948994627,0.5717723520483222,7,154,61,side,0.0393918336928194,0,0,0.13087836673856387,0
953,57,218,2,4,308,0.4882411370217782,0.4476734254104183,11,331,15,beverage,0.09536092127300355,1,0,0.20004452536113418,1
277,27,430,2,23,619,0.16703394609207523,0.656780104724294,16,357,103,main,0.9264637979561848,0,0,0.206792759591237,0
111,8,761,3,15,248,0.48743119824951364,0.0032182636042786816,19,388,131,main,0.1602256009765063,0,0,0.03804512019530126,0
962,44,458,4,15,473,0.8920846889402344,0.8069654908839936,1,257,26,side,0.7094388646339748,0,0,0.21338777292679498,0
842,89,388,5,12,653,0.26311256991084286,0.3698132559871766,8,343,67,main,0.2972872042813265,0,0,0.08795744085626529,0
472,48,652,4,6,697,0.5596486834869141,0.47249335500651357,2,336,87,side,0.5498685627762052,0,0,0.14197371255524105,0
745,1,539,4,11,363,0.21204483990822665,0.9551152072917014,1,188,27,side,0.9385297834731304,0,0,0.29370595669462607,1
687,5,674,5,13,455,0.46349404380057235,0.8655771456245522,15,164,98,dessert,0.3072164170212709,0,1,0.4391164270916199,1
391,28,816,1,19,709,0.02458691645880151,0.11072059332631567,5,107,112,main,0.41962738280681033,0,0,0.23042547656136206,0
968,25,445,2,8,432,0.2546706220460512,0.4455416387418909,11,107,134,beverage,0.23147521376529812,1,0,0.269196229366875,0
142,27,1114,3,10,795,0.1753712786234496,0.5982252940637388,17,357,103,main,0.9264637979561848,0,0,0.206792759591237,0
31,6,1112,1,10,660,0.6635373720167106,0.432076882944196,17,112,70,main,0.5464585417281244,0,0,0.25329170834562487,0
180,33,932,4,19,262,0.7994158789689793,0.7655128989911097,4,237,138,beverage,0.028652427577654516,1,0,0.3270552492062247,0
578,55,204,4,19,705,0.9698210450785447,0.7055858626438246,19,167,22,main,0.8173053122132368,0,0,0.27996106244264735,0
515,9,412,5,1,783,0.33689579177110685,0.9550605114849889,16,205,64,beverage,0.1709364024208483,1,0,0.23275601801550172,0
797,56,185,2,14,258,0.8003565078223616,0.27616955782089947,14,122,69,main,0.9303984201693255,0,0,0.3250796840338651,0
268,46,581,2,17,426,0.21825388786506417,0.9849896561408751,9,233,99,dessert,0.9042432914075651,0,1,0.5598455551237755,1
235,85,949,3,21,151,0.6158631881823046,0.7228143032084837,6,198,59,beverage,0.6415044812562517,1,0,0.4140598527059417,1
276,26,1127,1,21,609,0.6134113892107077,0.10547369995663058,3,318,131,main,0.868409523946934,0,0,0.2146819047893868,1
552,38,399,3,22,331,0.6229665835634828,0.29504070765415624,13,233,138,beverage,0.0402580030092321,1,0,0.2784415756708913,1
632,21,627,4,11,295,0.6726021182251263,0.76190181260487,18,267,117,beverage,0.02370775364451838,1,0,0.2730221861964416,0
274,18,705,4,6,789,0.9447320222914103,0.5387017979527142,10,293,60,main,0.6024494419665878,0,0,0.17398988839331755,0
742,99,1026,2,11,398,0.8191888594267902,0.8082352100092222,1,352,12,beverage,0.7379509473975921,1,0,0.4173468473075555,0
815,8,1164,4,2,526,0.6900048908206657,0.9640784164901082,5,388,131,main,0.1602256009765063,0,0,0.03804512019530126,0
85,18,748,1,9,164,0.20498429541582097,0.7330712960296748,4,293,60,main,0.6024494419665878,0,0,0.17398988839331755,0
62,1,654,1,22,151,0.6439995432390158,0.505852692951829,12,188,27,side,0.9385297834731304,0,0,0.29370595669462607,0
403,91,1189,3,8,235,0.7948095487499294,0.962810357074026,18,192,121,beverage,0.41130397206623126,1,0,0.42470365903822505,0
191,60,344,1,14,552,0.5419009473783581,0.24697879907199982,2,372,35,side,0.8706884554574393,0,0,0.18813769109148787,0
292,58,688,4,6,602,0.8837858849634257,0.157954822835348,3,59,67,side,0.45005863942622526,0,0,0.26051172788524507,0
30,85,830,5,3,208,0.013094456588333636,0.3721670238375133,7,198,59,beverage,0.6415044812562517,1,0,0.23322923322775044,1
329,69,1144,2,13,304,0.5924077846595176,0.858177053157164,6,230,22,side,0.5299405869302329,0,0,0.1909881173860466,0
657,70,246,2,23,606,0.4069079607228706,0.03945953289089932,8,93,144,side,0.16136735838838312,0,0,0.18577347167767663,0
106,69,412,2,17,182,0.29446575954191767,0.8861957804650745,8,230,22,side,0.5299405869302329,0,0,0.1909881173860466,1
870,32,415,5,23,321,0.34609972653778553,0.2675926767279715,13,296,85,dessert,0.392895108893179,0,1,0.21085682479702728,0
621,77,502,4,11,539,0.5155960285792502,0.8267073597414875,8,136,109,side,0.3610747263410372,0,0,0.20421494526820744,0
275,64,225,1,10,182,0.4674015112498697,0.4978125080342902,2,332,143,dessert,0.051293848981215584,0,1,0.19360252220653018,0
721,24,934,4,2,344,0.6103337833109184,0.8284692994491171,5,213,132,beverage,0.1354595367946908,1,0,0.3036920423522137,0
650,69,595,3,4,172,0.3938644056541585,0.9938483888996982,15,230,22,side,0.5299405869302329,0,0,0.1909881173860466,0
597,27,1080,4,2,715,0.8056701529500532,0.2178925542549901,13,357,103,main,0.9264637979561848,0,0,0.206792759591237,1
555,17,843,4,21,680,0.1315676851272598,0.04373907230894736,11,342,113,main,0.6617186826439566,0,0,0.16134373652879133,0
81,62,799,2,5,529,0.8556964681062857,0.40149431586128825,16,54,14,dessert,0.2111259425580374,0,1,0.33567348326999397,0
63,90,144,4,23,539,0.4087341710980964,0.8407030280112,19,302,137,dessert,0.2299937539632405,0,1,0.34720965919600805,1
889,48,935,5,0,286,0.549529535895017,0.7729214818761151,5,336,87,side,0.5498685627762052,0,0,0.14197371255524105,0
929,65,1063,2,4,540,0.41412975252892703,0.07560504061675077,15,162,68,beverage,0.49253538071428926,1,0,0.341746001901536,0
854,39,1010,3,20,267,0.9921580148233127,0.6077521222527226,16,333,74,side,0.5883522209831533,0,0,0.15117044419663067,0
832,84,959,5,13,697,0.5209579772720422,0.7818238633449356,5,207,116,side,0.19343534295648257,0,0,0.13518706859129653,0
566,86,1195,5,8,150,0.4453052550026655,0.3063134987782127,8,389,74,side,0.25982813794029946,0,0,0.057465627588059884,0
585,65,827,3,9,376,0.8288833658826095,0.3458774607378574,11,162,68,beverage,0.49253538071428926,1,0,0.4661720859076407,0
884,79,197,1,19,467,0.36753442229153144,0.9634992408875883,8,232,53,side,0.6796972168333453,0,0,0.21993944336666907,0
128,3,216,4,21,245,0.11775108289014113,0.4982556822634536,15,354,49,dessert,0.6227534032398411,0,1,0.29702738532700435,0
255,33,1094,4,10,253,0.7375823015888915,0.7862781993840331,19,237,138,beverage,0.028652427577654516,1,0,0.30850517599219834,0
933,4,1166,1,9,649,0.011031264428647214,0.14080294889267608,18,198,147,dessert,0.22267607912308496,0,1,0.18777610049241983,0
230,97,170,3,22,412,0.5394912923753372,0.8506160578411378,12,162,105,beverage,0.39699216220747413,1,0,0.360245820154096,0
496,21,857,1,2,655,0.7140869321324278,0.08709276679577149,8,267,117,beverage,0.02370775364451838,1,0,0.285467630368632,1
136,19,895,2,15,309,0.13688563006880727,0.44019899795549056,10,117,39,side,0.1630191138148862,0,0,0.17410382276297726,0
862,46,938,2,21,469,0.8680566901074503,0.7132068832826177,15,233,99,dessert,0.9042432914075651,0,1,0.47831072326629837,1
454,76,825,2,13,754,0.011620539908100636,0.607089578718754,7,181,90,main,0.2681743677449133,0,0,0.16313487354898265,0
912,33,206,1,12,444,0.30327514756759555,0.7803761235709804,3,237,138,beverage,0.028652427577654516,1,0,0.17821302978580955,0
354,43,485,5,12,274,0.1607598960483082,0.47128716739816456,14,146,17,side,0.2752391810370083,0,0,0.18204783620740167,0
623,5,555,2,2,405,0.6668642575461043,0.2884054378187457,2,164,98,dessert,0.3072164170212709,0,1,0.26596491474987793,1
484,55,874,1,21,546,0.8005866991090829,0.005505799160420821,15,167,22,main,0.8173053122132368,0,0,0.27996106244264735,0
819,28,393,2,16,731,0.45037093625818514,0.38764880545564706,8,107,112,main,0.41962738280681033,0,0,0.23042547656136206,0
145,96,275,2,8,705,0.38313852824949746,0.9331133313435577,15,119,37,dessert,0.8243504472493495,0,1,0.5853040888529373,1
958,52,693,4,21,797,0.37588828514576933,0.5006035711547075,15,339,81,side,0.8056488053633419,0,0,0.1916297610726684,0
32,0,428,1,5,625,0.17803596686975143,0.4394049896944522,3,276,100,beverage,0.12038757878908901,1,0,0.13948830581874322,0
259,58,1125,4,19,659,0.28723899165408173,0.33021506487149754,8,59,67,side,0.45005863942622526,0,0,0.26051172788524507,1
86,47,141,3,13,214,0.29314773026101326,0.615985450260179,15,125,90,beverage,0.37472197050737643,1,0,0.3003887131797793,1
842,6,180,2,20,653,0.26311256991084286,0.3698132559871766,8,112,70,main,0.5464585417281244,0,0,0.25329170834562487,0
947,85,587,2,19,345,0.48785404392636245,0.8901411373960146,7,198,59,beverage,0.6415044812562517,1,0,0.3756571094291591,0
264,31,1015,4,21,312,0.9877223897360315,0.8795818549515292,5,277,98,beverage,0.5739498660690104,1,0,0.47260669013461154,0
831,77,361,1,22,378,0.8420332943764213,0.10536492225085647,4,136,109,side,0.3610747263410372,0,0,0.20421494526820744,0
541,60,808,5,16,491,0.5786754085723934,0.9132869475762367,9,372,35,side,0.8706884554574393,0,0,0.18813769109148787,0
391,56,1092,5,13,709,0.02458691645880151,0.11072059332631567,5,122,69,main,0.9303984201693255,0,0,0.3250796840338651,0
231,50,907,3,2,293,0.7907231648389635,0.5612227882825249,11,286,119,beverage,0.4261212379522308,1,0,0.37944119704213525,0
900,87,647,1,1,314,0.1520248531286481,0.7731418739186715,3,165,108,dessert,0.8860861088135163,0,1,0.5266597839383047,1
587,18,714,1,4,590,0.2487142725876299,0.025447759905750877,17,293,60,main,0.6024494419665878,0,0,0.17398988839331755,0
446,26,1046,4,23,546,0.20052472670033672,0.5174463517550413,16,318,131,main,0.868409523946934,0,0,0.2146819047893868,0
128,62,914,2,4,245,0.11775108289014113,0.4982556822634536,15,54,14,dessert,0.2111259425580374,0,1,0.3647018931906436,0
270,59,197,2,8,541,0.786345014415552,0.027167421225559818,17,260,58,beverage,0.33745427896422897,1,0,0.3733943601175114,0
88,60,893,1,16,493,0.013001923510736035,0.3553845686857394,5,372,35,side,0.8706884554574393,0,0,0.18813769109148787,1
465,60,226,5,10,525,0.10493017841817487,0.6006510665483559,13,372,35,side,0.8706884554574393,0,0,0.18813769109148787,0
933,86,894,3,5,649,0.011031264428647214,0.14080294889267608,18,389,74,side,0.25982813794029946,0,0,0.057465627588059884,0
169,44,678,4,2,757,0.5968428489168892,0.8419335667918086,3,257,26,side,0.7094388646339748,0,0,0.21338777292679498,0
127,20,939,1,14,713,0.914298806560499,0.8250494101800621,16,263,20,dessert,0.2338128330930641,0,1,0.36277738967263146,0
173,43,682,3,17,646,0.07513778173580876,0.4829688720853552,16,146,17,side,0.2752391810370083,0,0,0.18204783620740167,0
948,92,647,1,3,747,0.1097361986775035,0.7077213502675275,13,299,77,dessert,0.24053158518014872,0,1,0.31092272211628796,0
25,0,166,3,18,463,0.4189254495045479,0.6564786073315027,4,276,100,beverage,0.12038757878908901,1,0,0.2117551506091822,0
572,94,781,3,13,657,0.9694123223352875,0.9166352358412073,2,74,141,side,0.8260646845482855,0,0,0.32821293690965714,0
510,90,678,2,7,258,0.24710323401014644,0.9076110025565549,2,302,137,dessert,0.2299937539632405,0,1,0.3672820515596145,0
487,43,936,4,22,761,0.10456784033440025,0.03672136250082114,2,146,17,side,0.2752391810370083,0,0,0.18204783620740167,0
890,99,923,4,18,737,0.96582216115322,0.521296047654139,6,352,12,beverage,0.7379509473975921,1,0,0.4613368378254844,1
578,61,674,2,13,705,0.9698210450785447,0.7055858626438246,19,201,56,side,0.08352491468001877,0,0,0.11620498293600377,1
949,60,129,5,2,671,0.547959488973693,0.06220322616470275,18,372,35,side,0.8706884554574393,0,0,0.18813769109148787,0
405,90,862,4,12,369,0.2207696127887604,0.3047510953861333,11,302,137,dessert,0.2299937539632405,0,1,0.1864240794084881,0
25,78,930,2,22,463,0.4189254495045479,0.6564786073315027,4,225,131,beverage,0.4084555814084826,1,0,0.29486875113306094,0
82,88,830,3,3,642,0.8302198645669916,0.8000709686991595,7,263,41,dessert,0.8956899442666165,0,1,0.4876592794630712,0
363,78,634,3,23,413,0.2598035810641598,0.8557372589057863,1,225,131,beverage,0.4084555814084826,1,0,0.2471321906009445,1
366,82,468,4,0,769,0.7798453951511436,0.27927608845441043,18,138,134,beverage,0.391910562943909,1,0,0.4433357311341249,1
59,49,401,3,16,230,0.9461154621336327,0.7259799099852955,11,191,15,beverage,0.05057310382422886,1,0,0.39844925940493553,1
550,74,1016,4,6,564,0.912363345616691,0.011706610730904066,2,389,28,main,0.15389990469377368,0,0,0.03627998093875473,0
634,40,406,1,8,388,0.8681422543775054,0.44044135031242404,19,259,88,beverage,0.3976844144330547,1,0,0.4104795591998625,0
291,32,1186,2,17,630,0.9691026301408113,0.53302886724614,2,296,85,dessert,0.392895108893179,0,1,0.29048768195247776,0
788,86,936,5,20,686,0.08565824959643054,0.2842740929275167,9,389,74,side,0.25982813794029946,0,0,0.057465627588059884,0
936,11,610,4,1,438,0.019192276823056686,0.5782983994203607,8,55,65,dessert,0.7572829782755007,0,1,0.4974461154812083,0
885,1,1117,5,11,385,0.06817230938549357,0.5190322801295487,13,188,27,side,0.9385297834731304,0,0,0.29370595669462607,0
815,20,986,2,0,526,0.6900048908206657,0.9640784164901082,5,263,20,dessert,0.2338128330930641,0,1,0.4044860915656453,1
793,13,1037,2,10,729,0.3549963058319373,0.31758679526111666,17,233,102,side,0.08412766225938284,0,0,0.10032553245187657,0
190,33,486,1,15,534,0.18513292883861965,0.26170568373590597,14,237,138,beverage,0.028652427577654516,1,0,0.1427703641671168,0
460,78,894,2,22,650,0.6949818861265425,0.10422480280834767,16,225,131,beverage,0.4084555814084826,1,0,0.3776856821196593,1
803,84,958,3,14,183,0.3243337531153756,0.7409040561520714,19,207,116,side,0.19343534295648257,0,0,0.13518706859129653,0
663,63,557,5,15,183,0.404140321651033,0.7221432354559059,5,244,29,dessert,0.7524683375864943,0,1,0.4451366381540706,1
895,22,376,2,13,721,0.10566468426174391,0.8071555373648825,7,226,85,beverage,0.8349472056944037,1,0,0.28568884641740394,0
232,84,329,2,0,495,0.3187525029320699,0.5233909113743664,5,207,116,side,0.19343534295648257,0,0,0.13518706859129653,0
473,49,112,5,6,245,0.00977084741918366,0.045648745502383736,5,191,15,beverage,0.05057310382422886,1,0,0.11754587499060087,0
404,13,296,5,7,434,0.6936822257814886,0.7266709920703233,2,233,102,side,0.08412766225938284,0,0,0.10032553245187657,1
657,84,714,1,15,606,0.4069079607228706,0.03945953289089932,8,207,116,side,0.19343534295648257,0,0,0.13518706859129653,1
270,75,202,2,0,541,0.786345014415552,0.027167421225559818,17,189,72,dessert,0.1492494697414739,0,1,0.14350012031596276,0
846,45,208,3,18,541,0.5538022407123763,0.8221798868164233,16,186,26,main,0.27149200254271133,0,0,0.16129840050854224,0
133,4,475,3,4,690,0.8297418037072016,0.7076809347409158,17,198,147,dessert,0.22267607912308496,0,1,0.3578394962468917,1
170,65,225,1,22,621,0.3342438908169608,0.18610141784627732,17,162,68,beverage,0.49253538071428926,1,0,0.3177802433879461,0
414,21,846,2,20,490,0.4197273169261223,0.01240403627731479,14,267,117,beverage,0.02370775364451838,1,0,0.19715974580674037,1
27,69,484,5,14,402,0.3623938991166331,0.3382675059944984,2,230,22,side,0.5299405869302329,0,0,0.1909881173860466,0
135,1,247,3,2,674,0.010995828658480478,0.5172690564416094,10,188,27,side,0.9385297834731304,0,0,0.29370595669462607,0
924,28,782,2,23,253,0.13071037674019947,0.9427243190941123,13,107,112,main,0.41962738280681033,0,0,0.23042547656136206,1
404,60,1124,1,21,434,0.6936822257814886,0.7266709920703233,2,372,35,side,0.8706884554574393,0,0,0.18813769109148787,0
976,99,1094,1,0,451,0.6366696821672073,0.9606269755131998,14,352,12,beverage,0.7379509473975921,1,0,0.36259109412968066,1
887,70,651,5,6,525,0.13516628915482276,0.3118638579168832,17,93,144,side,0.16136735838838312,0,0,0.18577347167767663,1
504,15,848,1,8,633,0.45231828451830014,0.9928168389990704,10,87,68,dessert,0.10024556372287663,0,1,0.4743941644442964,0
240,63,1130,1,0,309,0.8747016726841994,0.45830064152865646,1,244,29,dessert,0.7524683375864943,0,1,0.36598385997589583,0
855,96,535,1,22,374,0.8514249577450957,0.2953014775718328,18,119,37,dessert,0.8243504472493495,0,1,0.3939605327214198,0
953,96,901,3,1,308,0.4882411370217782,0.4476734254104183,11,119,37,dessert,0.8243504472493495,0,1,0.4396721170729954,0
443,13,424,5,16,192,0.12518579220255044,0.8292867993167555,17,233,102,side,0.08412766225938284,0,0,0.10032553245187657,0
433,42,256,5,16,309,0.8447832281168877,0.9954375161913099,1,345,108,beverage,0.5441986625037022,1,0,0.3897747009358067,1
227,75,211,5,2,564,0.7247667715287615,0.15124682873493456,8,189,72,dessert,0.1492494697414739,0,1,0.18072394256877516,0
508,42,1086,1,16,718,0.08162998203058958,0.42182817853883137,1,345,108,beverage,0.5441986625037022,1,0,0.1608287271099173,0
798,69,1196,1,9,295,0.23371208191043302,0.7069764874557162,7,230,22,side,0.5299405869302329,0,0,0.1909881173860466,0
302,54,1053,3,1,626,0.22381761482262308,0.18422483923802613,2,299,36,side,0.22607907101056268,0,0,0.09571581420211253,0
33,75,1057,1,6,339,0.9610703174694551,0.6129395824945255,3,189,72,dessert,0.1492494697414739,0,1,0.3192317686966525,1
1,30,835,3,23,585,0.8388980864459341,0.7643726622217359,1,154,61,side,0.0393918336928194,0,0,0.13087836673856387,0
361,75,972,5,2,593,0.9811861780274235,0.06964114816240574,18,189,72,dessert,0.1492494697414739,0,1,0.15624223839701654,0
194,73,193,3,22,202,0.8065611478614497,0.271949726128631,6,211,128,main,0.760160929790159,0,0,0.24653218595803184,0
605,39,818,2,11,157,0.9366056922949615,0.9640174071177023,9,333,74,side,0.5883522209831533,0,0,0.15117044419663067,0
839,26,781,4,6,795,0.7087446977429764,0.457699605159294,5,318,131,main,0.868409523946934,0,0,0.2146819047893868,0
307,51,767,1,9,186,0.8774608626303804,0.615298025069802,15,74,23,dessert,0.832363539660995,0,1,0.5140621154531396,0
646,6,614,5,3,667,0.6895267510315611,0.4440437492022029,4,112,70,main,0.5464585417281244,0,0,0.25329170834562487,1
715,45,1128,4,0,332,0.25677656772050794,0.278759872414553,11,186,26,main,0.27149200254271133,0,0,0.16129840050854224,0
249,99,293,4,13,269,0.6275054632183701,0.5454318694069055,4,352,12,beverage,0.7379509473975921,1,0,0.3598418284450295,0
146,32,153,5,3,489,0.5189177052828375,0.6425651995351915,5,296,85,dessert,0.392895108893179,0,1,0.3233485816391933,1
345,90,1033,4,11,661,0.7527166395576412,0.23987411275594472,10,302,137,dessert,0.2299937539632405,0,1,0.16696098461943154,0
347,7,1075,3,0,620,0.8808707591989284,0.3479414115821666,13,153,14,dessert,0.4171934185645765,0,1,0.3113211071875653,0
253,4,911,5,13,569,0.41776678216733376,0.45923987759695806,15,198,147,dessert,0.22267607912308496,0,1,0.2833071791037044,0
398,60,1131,5,3,730,0.2736266662816659,0.29221823046189777,4,372,35,side,0.8706884554574393,0,0,0.18813769109148787,0
333,71,190,3,20,542,0.5657319639957911,0.3143501131837484,10,331,137,dessert,0.5719958782835928,0,1,0.24320420961184308,0
175,59,445,2,6,713,0.49549131620619846,0.08060151375712465,13,260,58,beverage,0.33745427896422897,1,0,0.28613825065470533,0
124,84,1121,2,8,610,0.1716792858483035,0.6764679372263622,16,207,116,side,0.19343534295648257,0,0,0.13518706859129653,1
762,23,450,4,13,623,0.7368737449441821,0.32149570124788196,6,348,99,beverage,0.9746905960485515,1,0,0.44200024269296495,1
397,6,309,5,23,596,0.44590270637674834,0.8583416767991209,8,112,70,main,0.5464585417281244,0,0,0.25329170834562487,0
130,60,357,3,17,556,0.274055220687206,0.0585509292439792,7,372,35,side,0.8706884554574393,0,0,0.18813769109148787,0
561,82,1164,5,4,787,0.18097695270948977,0.8456043629899068,2,138,134,beverage,0.391910562943909,1,0,0.26367519840162873,0
604,94,826,3,19,522,0.531169528001032,0.50545511791045,7,74,141,side,0.8260646845482855,0,0,0.32821293690965714,1
891,35,795,2,16,696,0.432497878330132,0.9760138232792136,19,235,49,dessert,0.011302536589022472,0,1,0.37756465430156855,0
821,26,403,2,5,773,0.3475715242389821,0.7038570916343312,12,318,131,main,0.868409523946934,0,0,0.2146819047893868,0
901,28,964,4,4,154,0.06134962711066816,0.5179605277125789,3,107,112,main,0.41962738280681033,0,0,0.23042547656136206,0
944,86,344,3,9,560,0.9758737549100538,0.9174858431319902,2,389,74,side,0.25982813794029946,0,0,0.057465627588059884,0
406,19,885,2,22,218,0.0823810456158427,0.8293946648588469,13,117,39,side,0.1630191138148862,0,0,0.17410382276297726,0
731,69,690,1,16,683,0.10687692309474384,0.7661159327955862,11,230,22,side,0.5299405869302329,0,0,0.1909881173860466,1
845,75,403,2,20,343,0.9369578230310628,0.416504431903879,12,189,72,dessert,0.1492494697414739,0,1,0.2603012235194585,0
333,75,210,5,18,542,0.5657319639957911,0.3143501131837484,10,189,72,dessert,0.1492494697414739,0,1,0.22965492790341932,0
19,2,359,3,3,563,0.45221794088980716,0.29282203670096474,5,393,113,side,0.1811832790500828,0,0,0.03973665581001655,0
204,38,765,1,13,759,0.7055751725156885,0.5324206822752171,13,233,138,beverage,0.0402580030092321,1,0,0.303224152356553,0
602,98,630,2,19,507,0.2697496115169896,0.4855896996593978,19,161,40,main,0.15631697070886086,0,0,0.15076339414177217,0
955,82,660,2,13,365,0.32467592689006,0.9579341210567704,17,138,134,beverage,0.391910562943909,1,0,0.3067848906557998,1
354,44,152,3,21,274,0.1607598960483082,0.47128716739816456,14,257,26,side,0.7094388646339748,0,0,0.21338777292679498,0
172,67,1001,1,3,262,0.1065982531337718,0.45818688673789265,12,212,26,dessert,0.33440117898874866,0,1,0.2983363018191175,1
188,30,289,3,22,715,0.9502373538208024,0.05705472115125432,14,154,61,side,0.0393918336928194,0,0,0.13087836673856387,0
823,37,243,2,2,499,0.7954499607897292,0.16695308874719872,11,287,120,beverage,0.3064328227033716,1,0,0.3564215527775931,0
1,96,859,4,23,585,0.8388980864459341,0.7643726622217359,1,119,37,dessert,0.8243504472493495,0,1,0.5346818881163906,0
872,5,902,3,1,317,0.640972077345332,0.014693388654953843,9,164,98,dessert,0.3072164170212709,0,1,0.18385130000074035,0
